"Catalogue ID","Churchwell ID","l","b","Effective Radius (arcmin)","Thickness (arcmin)","Eccentricity","Position Angle (deg)","Hit Rate","Dispersion (arcmin)","Hierarchy Flag"
MWP1G327900+001328,,327.900,+0.133,1.13,0.80,0.35,25,0.12,0.004,
MWP1G030867-003184,,030.867,-0.318,0.73,0.79,0.12,0,0.12,0.003,
MWP1G063201+009109,,063.201,+0.911,4.54,3.57,0.40,17,0.12,0.024,
MWP1G345937-000185,,345.937,-0.018,0.49,0.50,0.49,14,0.12,0.003,
MWP1G008024-000986,,008.024,-0.099,1.56,1.10,0.45,40,0.12,0.019,
MWP1G307619+001225,,307.619,+0.123,1.55,1.00,0.32,18,0.12,0.009,
MWP1G061767+008477,N129,061.767,+0.848,2.84,1.84,0.20,50,0.12,0.030,
MWP1G017364-000376,,017.364,-0.038,0.49,0.49,0.34,43,0.12,0.004,
MWP1G042112-004451,N83,042.112,-0.445,1.02,0.91,0.34,8,0.12,0.004,
MWP1G037663+001454,,037.663,+0.145,0.92,0.86,0.19,14,0.12,0.006,2
MWP1G026436+006111,,026.436,+0.611,1.89,1.84,0.23,6,0.12,0.009,
MWP1G043696-001714,,043.696,-0.171,0.60,0.61,0.60,4,0.12,0.003,
MWP1G331566+002546,,331.566,+0.255,0.54,0.64,0.15,32,0.12,0.001,
MWP1G336165+002356,,336.165,+0.236,2.46,2.02,0.38,30,0.12,0.022,
MWP1G344200-005434,,344.200,-0.543,0.40,0.46,0.40,4,0.12,0.002,
MWP1G036552+004317,,036.552,+0.432,0.51,0.68,0.55,12,0.12,0.002,
MWP1G326847-000858,,326.847,-0.086,0.51,0.83,0.36,10,0.12,0.003,2
MWP1G297252-007547,,297.252,-0.755,0.49,0.79,0.12,0,0.12,0.003,
MWP1G355282+000874,,355.282,+0.087,0.94,1.16,0.29,6,0.12,0.002,2
MWP1G354713+009101,,354.713,+0.910,2.10,1.14,0.47,67,0.12,0.013,
MWP1G313101+004969,,313.101,+0.497,1.26,1.07,0.22,60,0.12,0.003,
MWP1G046472-000110,,046.472,-0.011,0.54,0.53,0.05,0,0.12,0.003,
MWP1G327793-002720,,327.793,-0.272,0.55,0.62,0.30,4,0.12,0.002,
MWP1G007451-002902,CN100,007.451,-0.290,2.01,0.90,0.19,8,0.12,0.006,1
MWP1G328871+005175,,328.871,+0.517,0.48,0.57,0.00,0,0.12,0.002,
MWP1G303716-001960,,303.716,-0.196,0.72,1.35,0.54,29,0.12,0.004,
MWP1G332414-005023,,332.414,-0.502,0.42,0.76,0.12,0,0.12,0.001,
MWP1G320333-003053,,320.333,-0.305,0.47,0.44,0.28,21,0.12,0.001,
MWP1G007450-002844,,007.450,-0.284,1.15,1.61,0.16,4,0.12,0.007,1
MWP1G017571-006296,,017.571,-0.630,0.30,0.31,0.43,0,0.12,0.001,
MWP1G019115+008289,,019.115,+0.829,3.52,1.67,0.58,13,0.12,0.026,
MWP1G041083-004092,,041.083,-0.409,0.57,0.71,0.60,112,0.12,0.003,
MWP1G310850-001741,,310.850,-0.174,0.55,0.71,0.00,13,0.12,0.002,
MWP1G026790-001771,,026.790,-0.177,1.13,1.10,0.59,151,0.12,0.003,
MWP1G049161-000598,,049.161,-0.060,1.55,1.12,0.42,28,0.12,0.013,
MWP1G338505+000198,,338.505,+0.020,0.87,0.62,0.39,36,0.12,0.009,
MWP1G021178-003149,,021.178,-0.315,0.97,0.90,0.50,38,0.12,0.015,
MWP1G007177+000858,,007.177,+0.086,0.51,0.62,0.19,12,0.11,0.003,
MWP1G300404+005445,,300.404,+0.545,1.02,0.91,0.31,24,0.11,0.004,
MWP1G039226-000482,,039.226,-0.048,0.49,0.48,0.44,6,0.11,0.004,2
MWP1G310181-001376,,310.181,-0.138,2.78,2.75,0.30,15,0.11,0.027,
MWP1G298692-002877,,298.692,-0.288,2.14,2.13,0.39,31,0.11,0.015,2
MWP1G351131+005267,,351.131,+0.527,1.47,1.32,0.31,21,0.11,0.007,2
MWP1G320291+000595,,320.291,+0.060,1.19,0.85,0.10,37,0.11,0.006,2
MWP1G040403+006926,,040.403,+0.693,1.18,1.35,0.57,12,0.11,0.005,1
MWP1G027743-002322,,027.743,-0.232,0.61,0.44,0.21,23,0.11,0.003,
MWP1G030991-001233,,030.991,-0.123,0.48,0.51,0.18,4,0.11,0.002,
MWP1G336607+004725,,336.607,+0.472,1.11,0.72,0.62,19,0.11,0.004,
MWP1G060067-003455,,060.067,-0.346,1.66,1.10,0.48,27,0.11,0.010,
MWP1G306754+000805,,306.754,+0.081,1.08,0.75,0.22,46,0.11,0.004,
MWP1G049598-003471,,049.598,-0.347,3.19,2.68,0.16,49,0.11,0.022,1
MWP1G297506-004027,,297.506,-0.403,0.82,0.83,0.28,14,0.11,0.005,
MWP1G299978-005216,,299.978,-0.522,1.57,1.17,0.27,43,0.11,0.007,2
MWP1G344934-009129,,344.934,-0.913,2.63,1.58,0.22,19,0.11,0.012,2
MWP1G339770+000131,,339.770,+0.013,0.40,0.37,0.04,0,0.11,0.001,
MWP1G332437+000547,,332.437,+0.055,1.06,0.97,0.46,9,0.11,0.009,2
MWP1G045991-005141,,045.991,-0.514,1.10,1.64,0.27,14,0.11,0.009,1
MWP1G339135-003647,,339.135,-0.365,1.30,1.16,0.45,2,0.11,0.006,2
MWP1G356638+001355,,356.638,+0.135,1.04,0.99,0.36,19,0.11,0.004,
MWP1G008122+001354,,008.122,+0.135,0.49,0.54,0.29,53,0.11,0.002,
MWP1G040761-003565,,040.761,-0.357,1.07,1.59,0.15,6,0.11,0.004,
MWP1G359350-004141,,359.350,-0.414,0.61,0.69,0.35,1,0.11,0.003,
MWP1G332865-001932,,332.865,-0.193,1.09,1.00,0.24,44,0.11,0.005,
MWP1G355217-002825,,355.217,-0.282,1.06,1.10,0.22,8,0.11,0.003,2
MWP1G052973-005963,,052.973,-0.596,1.76,1.30,0.36,18,0.11,0.008,1 2
MWP1G329986+008100,,329.986,+0.810,2.20,1.40,0.27,72,0.11,0.008,2
MWP1G346952-000276,,346.952,-0.028,0.79,0.79,0.23,20,0.11,0.004,2
MWP1G319176-003343,,319.176,-0.334,0.41,0.66,0.15,0,0.11,0.001,2
MWP1G336705+005065,,336.705,+0.506,0.76,0.55,0.44,7,0.11,0.005,
MWP1G051077+001874,,051.077,+0.187,1.73,1.76,0.27,59,0.11,0.021,2
MWP1G022734-003090,,022.734,-0.309,0.41,0.53,0.10,6,0.11,0.002,
MWP1G311595-001126,,311.595,-0.113,0.47,0.58,0.27,29,0.11,0.002,
MWP1G339480+006451,,339.480,+0.645,1.11,0.88,0.07,6,0.11,0.003,
MWP1G302479-008599,,302.479,-0.860,0.61,0.64,0.27,42,0.11,0.002,2
MWP1G302528+003274,,302.528,+0.327,0.60,0.52,0.07,0,0.11,0.001,
MWP1G350677-004542,,350.677,-0.454,0.50,0.43,0.38,2,0.11,0.002,
MWP1G324880-005408,,324.880,-0.541,0.58,0.41,0.59,94,0.11,0.002,
MWP1G358380-005003,,358.380,-0.500,0.77,0.58,0.30,10,0.11,0.002,2
MWP1G302839-007073,,302.839,-0.707,0.32,0.28,0.45,32,0.11,0.001,
MWP1G316820+005477,,316.820,+0.548,3.17,1.46,0.20,29,0.11,0.028,
MWP1G340603-004538,,340.603,-0.454,0.35,0.19,0.76,121,0.11,0.001,
MWP1G356006-004247,,356.006,-0.425,0.72,0.76,0.31,24,0.11,0.003,
MWP1G296949-000052,,296.949,-0.005,2.35,1.08,0.14,14,0.11,0.005,
MWP1G025243+003294,,025.243,+0.329,0.52,0.42,0.23,8,0.11,0.001,
MWP1G353168+006350,,353.168,+0.635,0.56,0.85,0.80,125,0.11,0.001,2
MWP1G355044-004000,CS38,355.044,-0.400,0.30,0.25,0.27,48,0.11,0.002,2
MWP1G051080-001227,,051.080,-0.123,0.68,0.52,0.65,35,0.11,0.001,
MWP1G326728-003661,,326.728,-0.366,0.86,0.83,0.17,27,0.11,0.011,
MWP1G359681-002498,,359.681,-0.250,2.74,1.88,0.14,53,0.11,0.036,
MWP1G330942-001371,,330.942,-0.137,0.67,0.79,0.50,32,0.11,0.003,2
MWP1G028604+004681,,028.604,+0.468,1.53,0.63,0.46,27,0.11,0.003,
MWP1G014638+006341,,014.638,+0.634,0.43,0.64,0.66,30,0.11,0.002,
MWP1G314715-004646,,314.715,-0.465,0.46,0.70,0.35,12,0.11,0.001,
MWP1G348064-008631,,348.064,-0.863,1.64,2.00,0.27,33,0.11,0.014,
MWP1G061447+001324,,061.447,+0.132,4.01,3.68,0.24,16,0.11,0.027,1
MWP1G016879+001298,,016.879,+0.130,1.14,1.09,0.15,5,0.11,0.007,
MWP1G339188-006665,,339.188,-0.667,9.15,6.79,0.38,53,0.11,0.065,1
MWP1G058809+002279,,058.809,+0.228,2.44,1.51,0.31,15,0.11,0.009,
MWP1G339213+002630,,339.213,+0.263,0.48,0.49,0.35,29,0.11,0.003,2
MWP1G297229+000186,,297.229,+0.019,2.04,1.20,0.18,2,0.11,0.006,
MWP1G357247+007272,,357.247,+0.727,1.18,0.81,0.34,25,0.11,0.007,
MWP1G314275-004029,,314.275,-0.403,1.14,1.10,0.22,41,0.11,0.007,
MWP1G321176-004028,,321.176,-0.403,2.03,1.06,0.31,31,0.11,0.019,
MWP1G336906+002077,,336.906,+0.208,2.22,1.42,0.12,34,0.11,0.009,
MWP1G344090-004040,,344.090,-0.404,1.29,1.08,0.34,1,0.11,0.002,1
MWP1G030670-000872,,030.670,-0.087,0.77,0.88,0.38,0,0.11,0.004,
MWP1G318259-005689,,318.259,-0.569,0.56,0.75,0.55,80,0.11,0.002,
MWP1G306900+001002,,306.900,+0.100,1.49,1.07,0.44,32,0.11,0.011,
MWP1G303471-007453,,303.471,-0.745,4.41,3.04,0.41,48,0.11,0.055,1
MWP1G304794-001624,,304.794,-0.162,0.53,0.66,0.37,24,0.11,0.003,
MWP1G306404+001613,,306.404,+0.161,2.73,2.00,0.19,47,0.11,0.011,
MWP1G305672-001105,,305.672,-0.111,0.48,0.52,0.04,2,0.11,0.003,
MWP1G317981-004805,,317.981,-0.480,0.55,0.64,0.57,16,0.11,0.005,
MWP1G324431+004328,,324.431,+0.433,0.81,1.16,0.51,80,0.11,0.002,
MWP1G305377-006304,,305.377,-0.630,3.52,2.10,0.48,19,0.11,0.024,
MWP1G345790-002586,,345.790,-0.259,2.23,2.67,0.05,18,0.11,0.011,
MWP1G329600+000581,,329.600,+0.058,0.54,0.47,0.09,4,0.11,0.001,
MWP1G340858-008790,,340.858,-0.879,1.49,1.41,0.41,28,0.11,0.011,2
MWP1G329460+001751,,329.460,+0.175,0.48,0.53,0.18,30,0.11,0.003,2
MWP1G009598+001656,,009.598,+0.166,0.40,0.37,0.31,24,0.11,0.001,
MWP1G328059+003823,,328.059,+0.382,0.36,0.35,0.18,0,0.11,0.001,
MWP1G336510+006167,,336.510,+0.617,1.48,1.48,0.42,33,0.11,0.008,
MWP1G032984-005506,,032.984,-0.551,0.53,0.70,0.71,103,0.11,0.003,
MWP1G029114-000141,,029.114,-0.014,0.72,0.98,0.19,11,0.11,0.004,
MWP1G298870+001915,,298.870,+0.191,6.45,3.78,0.35,39,0.11,0.032,1
MWP1G306069-003196,,306.069,-0.320,1.62,1.43,0.20,0,0.11,0.008,
MWP1G040403+000837,,040.403,+0.084,0.41,0.38,0.36,14,0.11,0.002,
MWP1G056260-001625,,056.260,-0.162,1.62,2.02,0.40,14,0.11,0.012,
MWP1G302676+001860,,302.676,+0.186,2.89,2.38,0.22,28,0.11,0.032,2
MWP1G023016-006371,,023.016,-0.637,0.96,0.77,0.08,9,0.11,0.010,
MWP1G332949-005219,,332.949,-0.522,1.08,1.01,0.21,23,0.11,0.004,
MWP1G012419+005399,,012.419,+0.540,0.96,0.72,0.32,4,0.11,0.004,
MWP1G311204+006453,,311.204,+0.645,0.42,0.47,0.22,13,0.11,0.002,
MWP1G332764-005867,,332.764,-0.587,0.70,0.46,0.62,87,0.11,0.002,2
MWP1G045544-000348,,045.544,-0.035,0.45,0.52,0.64,2,0.11,0.004,2
MWP1G054207-005213,,054.207,-0.521,2.01,1.42,0.29,25,0.11,0.004,
MWP1G342471-001604,,342.471,-0.160,1.23,0.69,0.14,8,0.11,0.006,
MWP1G304288-003020,,304.288,-0.302,0.56,0.62,0.54,16,0.11,0.003,
MWP1G034956-001544,,034.956,-0.154,0.98,0.93,0.43,31,0.11,0.006,2
MWP1G326595-000963,,326.595,-0.096,1.36,1.23,0.43,32,0.11,0.010,
MWP1G025638-004597,,025.638,-0.460,1.58,0.59,0.13,21,0.11,0.010,
MWP1G040408+007197,,040.408,+0.720,0.55,0.58,0.40,20,0.11,0.001,2
MWP1G042397-003501,,042.397,-0.350,0.40,0.50,0.21,1,0.11,0.002,
MWP1G339541+009644,,339.541,+0.964,0.68,0.58,0.10,0,0.11,0.001,
MWP1G312300-003273,,312.300,-0.327,0.50,0.48,0.06,16,0.11,0.002,2
MWP1G320637+003250,,320.637,+0.325,0.59,0.53,0.07,0,0.11,0.001,2
MWP1G340913-001932,,340.913,-0.193,0.52,0.64,0.42,84,0.11,0.003,
MWP1G303940-006828,,303.940,-0.683,0.29,0.28,0.00,0,0.11,0.001,2
MWP1G044282-005254,,044.282,-0.525,0.49,0.60,0.30,24,0.11,0.001,
MWP1G318141-008675,,318.141,-0.867,0.56,0.41,0.26,11,0.11,0.003,
MWP1G303578-005547,,303.578,-0.555,0.40,0.49,0.11,0,0.11,0.003,2
MWP1G304548-008416,S159,304.548,-0.842,0.41,0.58,0.18,9,0.11,0.003,
MWP1G030911-005707,,030.911,-0.571,0.67,0.39,0.30,34,0.11,0.003,
MWP1G299153+000081,,299.153,+0.008,0.41,0.52,0.16,0,0.11,0.001,
MWP1G320962-005054,,320.962,-0.505,0.51,0.56,0.11,12,0.11,0.002,2
MWP1G358371-004660,,358.371,-0.466,0.53,0.37,0.30,4,0.11,0.002,2
MWP1G332812+001716,,332.812,+0.172,0.57,0.55,0.26,0,0.11,0.001,
MWP1G052951+002857,,052.951,+0.286,1.57,1.06,0.23,41,0.11,0.007,
MWP1G332552-001386,,332.552,-0.139,0.58,0.55,0.16,32,0.11,0.002,2
MWP1G335014-001670,,335.014,-0.167,0.34,0.27,0.23,0,0.11,0.001,
MWP1G041027+001201,,041.027,+0.120,0.44,0.61,0.00,0,0.11,0.002,
MWP1G014491+000238,,014.491,+0.024,0.36,0.32,0.27,20,0.11,0.003,
MWP1G016305+003940,,016.305,+0.394,0.84,1.02,0.54,27,0.11,0.004,
MWP1G345960+006166,,345.960,+0.617,1.78,2.07,0.40,30,0.11,0.006,
MWP1G310475-007149,,310.475,-0.715,1.21,1.18,0.17,30,0.11,0.003,
MWP1G317486-005633,,317.486,-0.563,0.28,0.24,0.00,0,0.11,0.001,2
MWP1G038912-001467,,038.912,-0.147,0.53,0.46,0.42,0,0.11,0.003,
MWP1G334551+008121,,334.551,+0.812,0.85,0.64,0.90,6,0.11,0.003,2
MWP1G305561+000381,,305.561,+0.038,1.19,0.81,0.53,21,0.11,0.016,
MWP1G353297+005887,CS59,353.297,+0.589,2.13,1.67,0.41,25,0.11,0.029,2
MWP1G325102+000023,,325.102,+0.002,1.39,1.89,0.74,2,0.11,0.014,1 2
MWP1G301989+008255,,301.989,+0.826,2.96,1.98,0.39,17,0.11,0.039,2
MWP1G320587+001204,,320.587,+0.120,1.43,1.17,0.44,16,0.11,0.017,2
MWP1G330035-000550,,330.035,-0.055,1.30,1.41,0.07,39,0.11,0.010,
MWP1G339936-000801,,339.936,-0.080,1.53,2.11,0.50,20,0.11,0.007,1
MWP1G300363+002213,,300.363,+0.221,1.61,1.94,0.47,66,0.11,0.007,1
MWP1G042038+002033,,042.038,+0.203,1.03,0.98,0.11,61,0.11,0.007,
MWP1G349173-002332,,349.173,-0.233,0.91,1.29,0.12,0,0.11,0.003,
MWP1G327382-001084,,327.382,-0.108,1.43,0.70,0.31,21,0.11,0.004,1
MWP1G007127-001917,,007.127,-0.192,2.67,2.06,0.36,15,0.11,0.024,2
MWP1G298682+000670,,298.682,+0.067,2.80,1.49,0.16,15,0.11,0.030,
MWP1G002680+000221,,002.680,+0.022,0.83,1.07,0.43,24,0.11,0.006,1
MWP1G298846+001231,,298.846,+0.123,0.45,0.52,0.04,0,0.11,0.002,2
MWP1G010586-000535,,010.586,-0.054,2.19,2.26,0.39,62,0.11,0.008,
MWP1G298214-001499,,298.214,-0.150,1.98,1.24,0.42,26,0.11,0.015,
MWP1G320271+001664,,320.271,+0.166,1.34,1.44,0.59,89,0.11,0.013,1 2
MWP1G308755-006708,,308.755,-0.671,1.56,0.81,0.68,143,0.11,0.005,
MWP1G030883-002349,,030.883,-0.235,0.40,0.41,0.08,0,0.11,0.001,
MWP1G342430-000495,,342.430,-0.050,0.47,0.57,0.32,28,0.11,0.003,
MWP1G304807+001767,,304.807,+0.177,3.30,2.27,0.34,0,0.11,0.011,
MWP1G344875-001850,,344.875,-0.185,0.56,0.55,0.37,15,0.11,0.003,
MWP1G016379-003073,,016.379,-0.307,0.37,0.31,0.20,8,0.11,0.001,
MWP1G302108+005834,,302.108,+0.583,1.66,1.58,0.30,52,0.11,0.009,
MWP1G030103+004932,,030.103,+0.493,1.34,0.87,0.63,2,0.11,0.006,
MWP1G064094-004241,,064.094,-0.424,1.27,1.07,0.07,17,0.11,0.006,
MWP1G311382+006507,,311.382,+0.651,0.38,0.33,0.36,34,0.11,0.005,2
MWP1G035018-001114,,035.018,-0.111,3.25,2.24,0.52,62,0.11,0.016,1
MWP1G305394+006532,,305.394,+0.653,1.43,1.80,0.22,45,0.11,0.006,
MWP1G338157-003476,,338.157,-0.348,1.60,0.70,0.50,44,0.11,0.010,
MWP1G032832-002211,,032.832,-0.221,0.68,0.56,0.17,9,0.11,0.005,
MWP1G053035+001064,,053.035,+0.106,0.91,0.92,0.37,24,0.11,0.010,
MWP1G327296-005328,,327.296,-0.533,0.93,0.83,0.30,52,0.11,0.012,
MWP1G012707+004817,,012.707,+0.482,0.73,1.04,0.10,11,0.11,0.007,2
MWP1G030699-002560,,030.699,-0.256,1.96,1.90,0.52,15,0.11,0.024,1
MWP1G341062-000433,,341.062,-0.043,2.26,2.39,0.42,18,0.11,0.019,2
MWP1G038217+002479,,038.217,+0.248,1.07,0.96,0.16,2,0.11,0.008,
MWP1G340218-003199,,340.218,-0.320,1.71,1.76,0.42,5,0.11,0.009,
MWP1G005914-003444,,005.914,-0.344,1.59,1.56,0.49,10,0.11,0.008,2
MWP1G312760+001815,,312.760,+0.182,1.32,1.37,0.23,5,0.11,0.005,1
MWP1G330720-004372,,330.720,-0.437,1.01,1.00,0.24,32,0.11,0.006,2
MWP1G319453-000219,,319.453,-0.022,0.45,0.60,0.21,59,0.11,0.003,2
MWP1G038243+002195,,038.243,+0.220,1.32,0.77,0.49,15,0.11,0.005,
MWP1G329665+001006,,329.665,+0.101,0.56,0.46,0.02,16,0.11,0.003,
MWP1G041591-007842,,041.591,-0.784,2.25,2.09,0.54,22,0.11,0.008,
MWP1G341206-002302,S24,341.206,-0.230,1.08,0.85,0.05,3,0.11,0.006,1 2
MWP1G035591-000767,,035.591,-0.077,0.58,0.52,0.45,15,0.11,0.003,
MWP1G345712+001639,,345.712,+0.164,1.99,1.81,0.29,19,0.11,0.013,1
MWP1G004400+001326,CN59,004.400,+0.133,1.15,0.88,0.87,14,0.11,0.006,2
MWP1G059495-002814,,059.495,-0.281,0.91,0.95,0.32,52,0.11,0.003,2
MWP1G331912+001838,,331.912,+0.184,1.25,1.50,0.45,57,0.11,0.007,1
MWP1G043068+005533,,043.068,+0.553,1.38,0.93,0.50,13,0.11,0.008,
MWP1G015179-009078,,015.179,-0.908,1.36,0.69,0.31,92,0.11,0.004,
MWP1G030663-001967,,030.663,-0.197,0.46,0.71,0.24,0,0.11,0.002,
MWP1G296217-000187,,296.217,-0.019,4.67,4.70,0.53,17,0.11,0.035,1
MWP1G301522+002145,,301.522,+0.215,1.36,1.37,0.35,39,0.11,0.012,
MWP1G314590+003390,,314.590,+0.339,0.35,0.36,0.00,0,0.11,0.001,
MWP1G356513+006656,,356.513,+0.666,0.62,0.42,0.00,0,0.11,0.002,
MWP1G345388-000572,,345.388,-0.057,1.61,1.08,0.21,12,0.11,0.007,
MWP1G350848-000740,,350.848,-0.074,0.62,0.54,0.52,10,0.11,0.004,
MWP1G305762-002495,,305.762,-0.249,0.39,0.50,0.21,14,0.11,0.001,
MWP1G343881-008551,,343.881,-0.855,1.06,0.98,0.24,0,0.11,0.003,
MWP1G030901-002295,,030.901,-0.229,0.41,0.52,0.19,19,0.11,0.003,
MWP1G011075-003580,,011.075,-0.358,0.57,0.53,0.29,16,0.11,0.002,2
MWP1G014481-006041,,014.481,-0.604,0.87,0.81,0.33,71,0.11,0.004,
MWP1G343972-008162,,343.972,-0.816,0.47,0.61,0.07,12,0.11,0.001,
MWP1G035594-008684,,035.594,-0.868,6.05,4.47,0.37,30,0.11,0.050,1
MWP1G037823-003255,,037.823,-0.326,0.72,0.63,0.16,7,0.11,0.006,2
MWP1G305097-005058,,305.097,-0.506,0.38,0.57,0.16,0,0.11,0.001,2
MWP1G030760-001110,,030.760,-0.111,0.52,0.72,0.35,1,0.11,0.002,
MWP1G045581-001181,,045.581,-0.118,0.70,0.56,0.36,3,0.11,0.002,
MWP1G342701-006010,,342.701,-0.601,4.86,2.91,0.41,53,0.11,0.024,
MWP1G011772-008110,,011.772,-0.811,0.51,0.64,0.31,0,0.11,0.001,
MWP1G298386-000659,,298.386,-0.066,0.46,0.50,0.37,51,0.11,0.002,
MWP1G301116+000147,,301.116,+0.015,0.82,0.87,0.63,43,0.11,0.003,
MWP1G332927-007996,,332.927,-0.800,2.43,1.52,0.12,17,0.11,0.014,
MWP1G302708-000597,,302.708,-0.060,0.44,0.60,0.33,30,0.11,0.002,2
MWP1G000972+001333,,000.972,+0.133,0.48,0.54,0.29,83,0.11,0.003,
MWP1G039092+005274,,039.092,+0.527,0.51,0.59,0.28,0,0.11,0.002,
MWP1G061431+001217,,061.431,+0.122,0.94,1.24,0.58,81,0.11,0.002,2
MWP1G312276+002216,,312.276,+0.222,0.29,0.30,0.00,0,0.11,0.001,
MWP1G042043-003536,,042.043,-0.354,0.59,0.36,0.10,0,0.11,0.001,
MWP1G324923+002631,,324.923,+0.263,0.63,0.42,0.25,17,0.11,0.001,
MWP1G007401-001591,,007.401,-0.159,0.51,0.45,0.74,93,0.11,0.002,
MWP1G035474+008975,,035.474,+0.898,2.14,1.17,0.39,40,0.11,0.006,
MWP1G340421-008632,,340.421,-0.863,1.33,0.95,0.47,0,0.11,0.002,
MWP1G000305-006162,,000.305,-0.616,2.92,2.75,0.57,12,0.11,0.020,2
MWP1G042340-001611,,042.340,-0.161,0.46,0.50,0.64,55,0.11,0.003,
MWP1G308724+005040,,308.724,+0.504,0.46,0.42,0.26,43,0.11,0.005,2
MWP1G038875+003087,,038.875,+0.309,0.43,0.68,0.13,0,0.11,0.000,
MWP1G020797+001080,,020.797,+0.108,0.58,0.49,0.20,48,0.11,0.004,
MWP1G349804-003207,,349.804,-0.321,0.55,0.65,0.27,0,0.11,0.001,
MWP1G350386+003553,,350.386,+0.355,0.43,0.75,0.08,0,0.11,0.001,
MWP1G029237-000118,,029.237,-0.012,0.93,0.59,0.21,5,0.11,0.005,
MWP1G324948-000724,,324.948,-0.072,0.71,0.26,0.54,8,0.11,0.003,
MWP1G305188+006795,,305.188,+0.680,3.16,2.35,0.42,0,0.11,0.037,
MWP1G037416-000938,,037.416,-0.094,2.11,1.30,0.36,9,0.11,0.008,
MWP1G007225-002119,CN95,007.225,-0.212,2.26,1.55,0.36,18,0.11,0.010,
MWP1G023525+005907,,023.525,+0.591,1.95,1.61,0.23,12,0.11,0.008,
MWP1G318884+000571,,318.884,+0.057,10.19,2.82,0.18,35,0.11,0.035,1
MWP1G024109+002170,,024.109,+0.217,1.21,1.55,0.11,2,0.11,0.003,
MWP1G313724+006572,S121,313.724,+0.657,4.21,2.66,0.25,16,0.11,0.031,1
MWP1G023881-003497,,023.881,-0.350,0.43,0.43,0.25,12,0.11,0.002,
MWP1G024551+002753,,024.551,+0.275,1.79,1.63,0.47,42,0.11,0.015,2
MWP1G350486-004104,,350.486,-0.410,1.04,0.78,0.22,29,0.11,0.005,2
MWP1G006318-000838,,006.318,-0.084,1.30,1.33,0.24,0,0.11,0.008,
MWP1G023256-004480,,023.256,-0.448,2.22,1.37,0.24,4,0.11,0.007,
MWP1G048394+002886,,048.394,+0.289,0.39,0.45,0.36,10,0.11,0.002,
MWP1G328254-004114,,328.254,-0.411,0.79,0.71,0.67,14,0.11,0.002,
MWP1G019256+001457,,019.256,+0.146,0.53,0.48,0.60,31,0.11,0.003,
MWP1G357967-001679,,357.967,-0.168,0.38,0.32,0.18,0,0.11,0.003,
MWP1G037755+005601,,037.755,+0.560,0.51,0.56,0.35,6,0.11,0.002,
MWP1G043381-002131,,043.381,-0.213,1.33,1.34,0.51,34,0.11,0.005,
MWP1G013576-002262,,013.576,-0.226,0.29,0.25,0.28,0,0.11,0.001,
MWP1G022978-003612,,022.978,-0.361,0.73,0.87,0.36,6,0.11,0.004,
MWP1G345510-009098,,345.510,-0.910,2.74,2.57,0.60,17,0.11,0.018,
MWP1G013697+000726,,013.697,+0.073,0.71,0.72,0.24,22,0.11,0.003,
MWP1G044244-001294,,044.244,-0.129,0.51,0.62,0.09,7,0.11,0.003,
MWP1G334656-002843,,334.656,-0.284,0.99,0.77,0.37,15,0.11,0.003,
MWP1G027441+004618,,027.441,+0.462,1.47,1.48,0.33,58,0.11,0.009,
MWP1G337731+000611,,337.731,+0.061,0.49,0.44,0.37,60,0.11,0.002,2
MWP1G336110+001867,,336.110,+0.187,0.43,0.52,0.36,45,0.11,0.002,
MWP1G023849-001251,,023.849,-0.125,0.41,0.41,0.24,13,0.11,0.002,
MWP1G005397-002728,,005.397,-0.273,0.48,0.38,0.38,27,0.11,0.003,
MWP1G326011+005094,,326.011,+0.509,2.96,2.44,0.08,0,0.11,0.009,
MWP1G024723-000842,,024.723,-0.084,2.39,1.93,0.25,37,0.11,0.015,1
MWP1G038956-005349,,038.956,-0.535,2.04,2.06,0.36,17,0.11,0.012,
MWP1G036198-001725,,036.198,-0.173,2.30,2.57,0.09,9,0.11,0.017,
MWP1G311895-002687,,311.895,-0.269,1.18,0.92,0.37,5,0.11,0.007,
MWP1G010584-003768,,010.584,-0.377,0.52,0.53,0.27,1,0.11,0.002,
MWP1G334471-002300,,334.471,-0.230,2.52,1.59,0.69,36,0.11,0.013,1
MWP1G054209-001052,,054.209,-0.105,2.31,1.43,0.16,19,0.11,0.008,1
MWP1G000080-002075,CN2,000.080,-0.207,0.59,0.44,0.03,19,0.11,0.002,2
MWP1G330790-004534,S65,330.790,-0.453,0.50,0.56,0.70,1,0.11,0.002,2
MWP1G338972-007352,,338.972,-0.735,1.17,1.29,0.40,18,0.11,0.002,
MWP1G352296-006178,,352.296,-0.618,7.50,7.68,0.65,53,0.11,0.039,1
MWP1G328314+003646,,328.314,+0.365,0.53,0.59,0.26,0,0.11,0.003,
MWP1G008674-000621,,008.674,-0.062,2.65,2.85,0.22,12,0.11,0.020,
MWP1G013835-002622,,013.835,-0.262,1.23,1.21,0.26,35,0.11,0.007,
MWP1G022824+008443,,022.824,+0.844,1.09,1.44,0.28,21,0.11,0.004,
MWP1G029461+001427,,029.461,+0.143,4.59,3.69,0.05,3,0.11,0.020,1
MWP1G332285-004264,,332.285,-0.426,0.72,0.81,0.08,19,0.11,0.003,
MWP1G024323-004001,,024.323,-0.400,0.50,0.67,0.31,0,0.11,0.002,
MWP1G012209-001180,,012.209,-0.118,1.71,1.31,0.28,8,0.11,0.012,1
